what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1396217024335
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1396217024335
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1396217024335
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1396217024335
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1396217024335
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1396217024335
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1396217024335
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1396217024335
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1396217024335
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1396217024335
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1396217024335
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1396217024335
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1396217024335
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1396217024335
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1396217024335
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1396217024335
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1396217024335
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1396217024335
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1396217024335
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1396217024335
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1396217024335
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1396217024335
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1396217024335
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1396217024335
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1396217024335
started,bundle,goclipse,0.7.6.v450,"goclipse",1396217024335
started,bundle,com.python.pydev,2.8.2.2013090511,"com.python.pydev",1396217024335
started,bundle,com.python.pydev.analysis,2.8.2.2013090511,"com.python.pydev.analysis",1396217024335
started,bundle,com.python.pydev.codecompletion,2.8.2.2013090511,"com.python.pydev.codecompletion",1396217024335
started,bundle,com.python.pydev.refactoring,2.8.2.2013090511,"com.python.pydev.refactoring",1396217024335
started,bundle,org.python.pydev,2.8.2.2013090511,"org.python.pydev",1396217024335
started,bundle,org.python.pydev.core,2.8.2.2013090511,"org.python.pydev.core",1396217024335
started,bundle,org.python.pydev.debug,2.8.2.2013090511,"org.python.pydev.debug",1396217024335
started,bundle,org.python.pydev.django,2.8.2.2013090511,"org.python.pydev.django",1396217024335
started,bundle,org.python.pydev.jython,2.8.2.2013090511,"org.python.pydev.jython",1396217024335
started,bundle,org.python.pydev.parser,2.8.2.2013090511,"org.python.pydev.parser",1396217024335
started,bundle,org.python.pydev.refactoring,2.8.2.2013090511,"org.python.pydev.refactoring",1396217024335
started,bundle,org.python.pydev.shared_core,2.8.2.2013090511,"org.python.pydev.shared_core",1396217024335
started,bundle,org.python.pydev.shared_interactive_console,2.8.2.2013090511,"org.python.pydev.shared_interactive_console",1396217024335
started,bundle,org.python.pydev.shared_ui,2.8.2.2013090511,"org.python.pydev.shared_ui",1396217024335
os,sysinfo,,,"win32",1396217024397
arch,sysinfo,,,"x86_64",1396217024398
ws,sysinfo,,,"win32",1396217024398
locale,sysinfo,,,"en_US",1396217024398
processors,sysinfo,,,"2",1396217024398
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1396217024398
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1396217024398
java.specification.name,sysinfo,,,"Java Platform API Specification",1396217024398
java.specification.vendor,sysinfo,,,"Oracle Corporation",1396217024398
java.specification.version,sysinfo,,,"1.7",1396217024398
java.vendor,sysinfo,,,"Oracle Corporation",1396217024398
java.version,sysinfo,,,"1.7.0_03",1396217024398
java.vm.info,sysinfo,,,"mixed mode",1396217024398
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1396217024398
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1396217024398
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1396217024398
java.vm.specification.version,sysinfo,,,"1.7",1396217024398
java.vm.vendor,sysinfo,,,"Oracle Corporation",1396217024398
java.vm.version,sysinfo,,,"22.1-b02",1396217024398
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1396217024435
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1396217024435
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1396217024435
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1396217024435
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1396217024493
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1396217024493
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1396217024516
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1396217024526
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1396217024537
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1396217024542
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1396217024543
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1396217024579
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1396217024582
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1396217024583
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1396217024670
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1396217024671
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1396217024718
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1396217024938
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1396217024938
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1396217024938
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1396217024938
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1396217024938
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1396217024964
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1396217025149
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1396217025149
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1396217025790
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1396217025791
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1396217025857
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1396217025909
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1396217025909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217027774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217039116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217046558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217787549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217800809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217871810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217874337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217878033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396217890277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218157948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1396218157980
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396218161790
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396218161846
closed,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396218161848
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1396218162903
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396218163309
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396218163358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218170915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218173446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218202403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218657845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396218672433
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1396218673416
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1396218674025
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1396218674033
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1396218674396
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1396218674404
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1396218674423
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1396218674432
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1396218674432
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1396218674457
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1396218674477
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1396218674478
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1396218674516
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1396218674653
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1396218674657
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1396218674665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218674859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218675819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218676676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218679047
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396218683637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218689087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218720930
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396218727511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396218731795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218735941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218737895
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396218739666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396218745058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396219011083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396219017120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396221782123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396221785696
